Z,N,symb,radius, unc, energy, unc, jp, half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quad , unc,Qb-,unc,Qb- n,unc,Qa, unc, Qec, unc,Sn,unc, Sp,unc,Binding/A,unc,atomic mass, unc, mass excess,unc
99,154,Es,,,0.0,0.0,7/2+, ,20.47,3,D,1768608.0,2592.0,A,100.0,0.0,SF,8.7E-6,3.0E-7, , , , ,4.1, ,6.7, ,-335.202,2713,-5876.41,5,6739.24,5,-291.029,4,6355.40,50,4313.05,258,7452.887,5,253084821.305,1341,79010.538,1250,
99,155,Es,,,0.0,0.0,(7+), ,275.7,5,D,2.382048E7,43200.0,A,100.0,0.0,B-,1.74E-4,8.0E-6,SF,3.0E-6,0.0, , , , , ,1087.8,3202,-5426.46,5,6615.7,150,649.193,12,5091.26,4,4599.94,6,7443.589,16,254088020.527,4304,81990.594,4010,
99,156,Es,,,0.0,0.0,(7/2+), ,39.8,12,D,3438720.0,103680.0,B-,92.0,0.4,A,8.0,0.4,SF,0.0041,2.0E-4, , , , , ,289.62,10247,-4884.84,11,6436.34,134,-719.726,200,5972.64,11,4541.10,16,7437.821,42,255090273.553,11612,84089.274,10817,
99,157,Es,,,0.0,0.0,(1+ 0-), ,25.4,24,M,1524.0,144.0,B-,100.0,0.0, , , , , , , , , , , ,1700,100,-4684,100,6227,224,146.0,330,4974,101,4911,224,7428,0,256093599,108,87187,100,
99,158,Es,,,0.0,0.0, , ,7.7,2,D,665280.0,17280.0,SF,-1.0,0.0,B-,-1.0,0.0, , , , , , , , ,813,411,-4155,411,6050,200,,,5855,423,4926,517,7422,2,257095979,441,89403,411,
100,141,FM,,,0.0,0.0, , ,0.73,6,MS,7.3E-4,6.0E-5,SF,78.0,0.0,A,14.0,0.0,EC,12.0,0.0, , , , , ,,,,,8762,311,5263.0,373,,,2361,499,7460,1,241074210,320,69126,298,
100,142,Fm,,,0.0,0.0,0+, ,0.8,2,MS,8.0E-4,2.0E-4,SF,100.0,0.0, , , , , , , , , , , ,,,,,8697,499,3599.0,476,8798,499,2753,460,7465,2,242073430,430,68400,401,
100,143,Fm,,,0.0,0.0,(7/2-), ,231,9,MS,0.231,0.009,A,91.0,3.0,EC+B+,10.0,0.0,SF,9.0,1.0, , , , , ,,,,,8693.4,50,4640.0,298,7084,455,2703,334,7464,1,243074490,231,69387,215,
100,144,Fm,,,0.0,0.0,0+, ,3.3,5,MS,0.0033,5.0E-4,SF,100.0,0.0, , , , , , , , , , , ,,,,,8550,200,2940.0,270,8493,294,3070,288,7468,1,244074038,216,68966,201,
100,145,Fm,,,0.0,0.0, , ,4.2,13,S,4.2,1.3,A,100.0,0.0, , , , , , , , , , , ,-5085,362,,,8436,102,3821.0,279,6850,280,3127,266,7466,1,245075349,209,70187,195,
100,146,Fm,,,0.0,0.0,0+, ,1.54,4,S,1.54,0.04,A,93.2,0.6,SF,6.8,0.6,EC,1.3,0.0, , , , , ,-5926,260,-13155,306,8376.95,8,2287.833,225,8070,195,3466,201,7467.97,62,246075350.815,16460,70188.833,15333,
100,147,Fm,,,0.0,0.0,(7/2+), ,31,1,S,31.0,1.0,A,64.0,0.0,EC+B+,36.0,0.0, , , , , , , , ,-4264,237,-12514,283,8257.67,10,3094.612,117,6588,116,3517,251,7464,0,247076944,123,71673,115,
100,148,Fm,,,0.0,0.0,0+, ,34.5,12,S,34.5,1.2,A,95.0,5.0,EC,5.0,5.0,SF,0.1,0.05, , , , , ,-5250,238,-12110,207,7994.76,8,1598.857,53,7846,115,3969.50,21,7465.944,34,248077185.528,9122,71897.857,8497,
100,149,Fm,,,0.0,0.0,(7/2+), ,2.6,7,M,156.0,42.0,EC+B+,67.0,9.0,A,33.0,9.0, , , , , , , , ,-3713,201,-11700,237,7709.06,6,2344.188,31,6449.99,10,4069,53,7461.864,25,249078926.098,6668,73519.188,6212,
100,150,Fm,,,0.0,0.0,0+, ,30,3,M,1800.0,180.0,A,90.0,0.0,EC,10.0,0.0,SF,0.0069,0.001, , , , , ,-4558,301,-11231,201,7557.04,8,847.243,100,7518.26,10,4392,31,7462.09,32,250079519.828,8468,74072.243,7888,
100,151,Fm,,,0.0,0.0,(9/2-), ,5.30,8,H,19080.0,288.0,EC+B+,98.2,0.13,A,1.8,0.13, , , , , , , , ,-3012.825,24271,-10748,301,7425.1,200,1441.642,16,6189.64,17,4560,101,7457.02,61,251081539.889,16320,75953.919,15203,
100,152,Fm,,,0.0,0.0,0+, ,25.39,4,H,91404.0,144.0,A,99.9977,2.0E-4,SF,0.0023,2.0E-4, , , , , , , , ,-3695,130,-10222.43,20,7152.7,200,-478.99,50,7209.61,16,4985.62,8,7456.038,22,252082464.972,5902,76815.627,5498,
100,153,Fm,,,0.0,0.0,1/2+, ,3.00,12,D,259200.0,10368.0,EC,88.0,1.0,A,12.0,1.0, , , , , , , , ,-1827,31,-9236,130,7198.04,268,335.202,3,5541.20,6,5237.85,50,7448.47,12,253085181.16,3148,79345.740,2932,
100,154,Fm,,,0.0,0.0,0+, ,3.240,2,H,11664.0,7.2,A,99.9408,3.0E-4,SF,0.0592,3.0E-4, , , , , , , , ,-2550,100,-8341,31,7307.49,186,-1087.8,5,6514.26,4,5396.71,231,7444.792,10,254086852.726,2591,80902.794,2414,
100,155,Fm,,,0.0,0.0,7/2+, ,20.07,7,H,72252.0,252.0,A,100.0,0.0,SF,2.4E-5,1.0E-5, , , , ,-3.46, ,10.6, ,-1043.416,7747,-7724,100,7239.72,179,-289.62,12,5174.46,5,5479.91,6,7435.888,17,255089962.633,4607,83799.654,4291,
100,156,Fm,,,0.0,0.0,0+, ,157.6,13,M,9456.0,78.0,SF,91.9,0.3,A,8.1,0.3, , , , , , , , ,-1969,123,-7427.57,9,7027.28,5,-1700.183,100,6384.15,7,5891.43,12,7431.78,22,256091773.878,6012,85486.817,5600,
100,157,Fm,,,0.0,0.0,(9/2+), ,100.5,2,D,8683200.0,17280.0,A,99.79,0.004,SF,0.21,0.004, , , , , , , , ,-403.02,4715,-6937,123,6863.55,141,-812.967,411,4968.10,6,5886,100,7422.194,17,257095105.317,4815,88590.033,4486,
100,158,Fm,,,0.0,0.0,0+, ,370,43,US,3.7E-4,4.3E-5,SF,100.0,0.0, , , , , , , , , , , ,-1260,200,-6638,200,6660,200,,,6235,200,6266,457,7418,1,258097077,215,90426,200,
100,159,Fm,,,0.0,0.0, , ,1.5,2,S,1.5,0.2,SF,100.0,0.0, , , , , , , , , , , ,80,346,-6054,283,6470,200,,,4793,347,6287,490,7407,1,259100596,304,93704,283,
101,144,Md,,,0.0,0.0,(1/2-), ,0.90,25,MS,9.0E-4,2.5E-4,SF,-1.0,0.0,A,-1.0,0.0, , , , , , , , ,,,,,8984,206,5085.0,362,,,982,366,7442,1,245080808,328,75272,305,
101,145,Md,,,0.0,0.0, , ,0.9,2,S,0.9,0.2,A,100.0,0.0,SF,-1.0,0.0,EC,-1.0,0.0, , , , , ,,,,,8888.79,41,5926.167,259,7229,401,1361,324,7441,1,246081713,278,76115,259,
101,146,Md,,,0.0,0.0,(7/2-), ,1.2,1,S,1.2,0.1,A,99.9,0.0,SF,0.1,0.0, , , , , , , , ,,,,,8764.4,10,4264.0,237,8249,332,1541,208,7444,1,247081521,222,75937,207,
101,147,Md,,,0.0,0.0, , ,7,3,S,7.0,3.0,EC,80.0,10.0,A,20.0,10.0, , , , , , , , ,-3473,327,,,8697,153,5250.143,237,6860,315,1814,264,7442,1,248082822,255,77148,237,
101,148,Md,,,0.0,0.0,(7/2-), ,21.7,20,S,21.7,2.0,A,60.0,0.0,EC+B+,40.0,0.0, , , , , , , , ,-4550,344,-11460,301,8441.08,18,3712.812,201,7987,311,1955,201,7444,1,249082912,216,77232,201,
101,149,Md,,,0.0,0.0, , ,52,6,S,52.0,6.0,EC,93.0,3.0,A,7.0,3.0, , , , , , , , ,-2933,362,-11223,411,8305,201,4557.757,301,6673,362,2178,301,7441,1,250084413,323,78630,301,
101,150,Md,,,0.0,0.0,(7/2-), ,4.0,5,M,240.0,30.0,EC+B+,90.0,0.0,A,10.0,0.0, , , , , , , , ,-3882,116,-10668,201,7963.44,4,3012.825,24,7735,302,2394.47,21,7441.9,75,251084774.291,20310,78966.744,18919,
101,151,Md,,,0.0,0.0, , ,2.3,8,M,138.0,48.0,EC,100.0,0.0, , , , , , , , , , , ,-2361,131,-10410,173,7786,140,3694.373,130,6528,132,2732,131,7438,1,252086432,140,80510,130,
101,152,Md,,,0.0,0.0,(7/2-), ,6,+12-3,M,360.0,450.0,EC+B+,99.3,0.0,A,0.7,0.0, , , , , , , , ,-3186,32,-9770,33,7573.08,8,1827.26,31,7409,134,2932,32,7438,0,253087143,34,81173,31,
101,153,Md,,,0.0,0.0, , ,10,3,M,600.0,180.0,EC,100.0,0.0, , , , , , , , , , , ,-1271,100,-8977,100,7802,141,2550.206,100,5791,105,3182,100,7432,0,254089590,107,83453,100,
101,154,Md,,,0.0,0.0,(7/2-), ,27,2,M,1620.0,120.0,EC,93.0,1.0,A,7.0,1.0, , , , , , , , ,-1964.164,16280,-7951.59,12,7905.88,265,1043.416,8,6681,100,3348.69,7,7428.729,26,255091082.787,7035,84843.070,6553,
101,155,Md,,,0.0,0.0,(1-), ,77,2,M,4620.0,120.0,EC,90.8,0.7,A,9.2,0.7,SF,3.0,0.0, , , , , ,-366,123,-7422,123,7737,112,1969.183,122,5458,123,3632,123,7421,0,256093888,132,87456,122,
101,156,Md,,,0.0,0.0,(7/2-), ,5.52,5,H,19872.0,180.0,EC,85.0,3.0,A,15.0,3.0,SF,1.0,0.0, , , , , ,-1254.202,6661,-6900.33,8,7557.6,100,403.02,5,6534,123,3782.73,6,7417.582,6,257095537.977,1718,88993.053,1601,
101,157,Md,,,0.0,0.0, , ,51.5,3,D,4449600.0,25920.0,A,100.0,0.0,SF+EC+B-,0.003,0.0, , , , , , , , ,209,100,-6631.78,8,7271.28,186,1260.792,200,5377.58,4,4192.21,6,7409.675,17,258098429.825,4743,91686.792,4419,
101,158,Md,,,0.0,0.0, , ,1.60,6,H,5760.0,216.0,SF,100.0,0.0,A,1.3,0.0, , , , , , , , ,-454,200,-5925,224,7110,200,-80.0,347,6134,200,4091,283,7405,1,259100510,215,93624,200,
101,159,Md,,,0.0,0.0, , ,31.8,5,D,2747520.0,43200.0,SF,42.0,0.0,A,25.0,0.0,EC,23.0,0.0, , , , , ,940,374,-5598,316,6940,300,,,5144,374,4441,424,7396,1,260103653,340,96552,316,
102,146,No,,,0.0,0.0, ,LT,2, ,US,2.0E-6,0.0, , , , , , , , , , , , , , ,,,,,9230,100,3473.0,326,,,2605,305,7424,1,248086550,241,80621,224,
102,148,No,,,0.0,0.0,0+, ,4.2,+12-9,US,4.2E-6,1.1E-6,SF,100.0,0.0,A,2.0,0.0, , , , , , , , ,,,,,8950,200,2934.0,362,8290,344,2957,284,7426,1,250087562,215,81564,201,
102,149,No,,,0.0,0.0,(7/2+), ,0.80,1,S,0.8,0.01,A,91.0,0.0,SF,0.3,0.0,EC+B+,-1.0,0.0, , , , , ,-4879,319,,,8751.71,4,3882.256,116,6786,231,3070,322,7423,0,251088942,123,82849,114,
102,150,No,,,0.0,0.0,0+, ,2.44,4,S,2.44,0.04,A,66.7,0.6,SF,32.2,0.5,EC+B+,1.1,0.4, , , , , ,-5866,238,-12928,298,8548.65,5,2361.427,130,8049,115,3384.29,21,7425.798,37,252088966.141,9975,82871.427,9292,
102,151,No,,,0.0,0.0,(9/2-), ,1.62,15,M,97.2,9.0,A,55.0,3.0,EC+B+,45.0,3.0, , , , , , , , ,-4217,202,-12450,238,8414.63,4,3185.735,32,6584.01,12,3441,131,7422.471,27,253090562.831,7420,84358.735,6912,
102,152,No,,,0.0,0.0,0+, ,51,10,S,51.0,10.0,A,90.0,4.0,EC,10.0,4.0,SF,0.17,0.05, , , , , ,-5148,301,-11923,202,8226.19,8,1270.347,100,7706.70,12,3738,33,7423.59,38,254090954.259,10367,84723.347,9658,
102,153,No,,,0.0,0.0,(1/2+), ,3.52,21,M,211.2,12.6,EC+B+,70.0,5.0,A,30.0,5.0, , , , , , , , ,-3140.066,23138,-11136,302,8428.4,3,1964.164,16,5987.43,18,3935,101,7417.958,58,255093191.404,16000,86807.234,14904,
102,154,No,,,0.0,0.0,0+, ,2.91,5,S,2.91,0.05,A,99.47,0.06,SF,0.53,0.06, , , , , , , , ,-3924.536,83264,-10196.56,19,8581.52,5,366.062,122,7056.49,17,4309.98,10,7416.546,30,256094280.866,8312,87822.062,7743,
102,155,No,,,0.0,0.0,(3/2+), ,24.5,5,S,24.5,0.5,A,85.0,15.0,EC,30.0,0.0,SF,1.5,0.0, , , , , ,-2418,45,-9570.66,83,8476.6,6,1254.203,7,5646.12,10,4498,123,7409.657,26,257096884.419,7169,90247.256,6678,
102,156,No,,,0.0,0.0,0+, ,1.2,2,MS,0.0012,2.0E-4,SF,100.0,0.0, , , , , , , , , , , ,-3304,143,-9259,109,8150,100,-208.792,100,6841,100,4804,100,7407,0,258098205,107,91478,100,
102,157,No,,,0.0,0.0,(9/2+), ,58,5,M,3480.0,300.0,A,75.0,4.0,EC+B+,25.0,4.0,SF,10.0,0.0, , , , , ,-1773,71,-8775,102,7854,5,454.569,200,5470,100,4897.19,8,7399.974,25,259100997.503,7073,94078.569,6589,
102,158,No,,,0.0,0.0,0+, ,106,8,MS,0.106,0.008,SF,100.0,0.0, , , , , , , , , , , ,-2665,235,-8311,212,7700,200,-940.0,374,6538,200,5301,283,7397,1,260102643,215,95612,200,
102,160,No,,,0.0,0.0,0+,AP,5, ,MS,0.005,0.0,SF,100.0,0.0, , , , , , , , , , , ,-2000,412,-7528,412,7250,300,,,6425,412,5766,624,7385,1,262107463,387,100101,361,
103,149,Lr,,,0.0,0.0, , ,0.36,+11-7,S,0.36,0.09,SF,-1.0,0.0,A,-1.0,0.0,EC+B+,-1.0,0.0, , , , , ,,,,,9164.34,17,5865.573,238,7062,381,1401,264,7399,1,252095263,255,88737,238,
103,150,Lr,,,0.0,0.0,(7/2-), ,0.57,+7-6,S,0.57,0.07,A,98.7,0.0,SF,1.3,0.0, , , , , , , , ,-4982,457,,,8918.25,20,4216.265,202,8233,312,1585,202,7403,1,253095089,217,88575,202,
103,151,Lr,,,0.0,0.0, , ,13,3,S,13.0,3.0,A,76.0,11.0,EC,24.0,11.0,SF,0.1,0.0, , , , , ,-3327,414,-11757,509,8816.26,12,5147.653,301,6775,363,1776,301,7400,1,254096481,323,89871,301,
103,152,Lr,,,0.0,0.0,[1/2-], ,31.1,11,S,31.1,1.1,A,99.7,0.1,EC,0.3,0.1,SF,0.1,0.0, , , , , ,-4382,116,-11323,284,8555.64,7,3140.066,23,7996,302,2065.02,20,7402.576,69,255096562.404,19000,89947.300,17698,
103,153,Lr,,,0.0,0.0, , ,27,3,S,27.0,3.0,A,85.0,10.0,EC,15.0,10.0,SF,0.03,0.0, , , , , ,-2475.451,84802,-10654,141,8811,101,3924.536,83,6272.02,85,2349.61,84,7398.16,324,256098494.029,89000,91746.598,82903,
103,154,Lr,,,0.0,0.0, ,AP,4, ,S,4.0,0.0,A,100.0,0.0,EC,15.0,0.0,SF,0.033,0.0, , , , , ,-3201,45,-9628,48,9067.74,31,2417.744,45,7152,94,2446,45,7397,0,257099480,47,92665,44,
103,155,Lr,,,0.0,0.0, , ,4.1,3,S,4.1,0.3,A,95.0,0.0,EC(+SF),5.0,0.0, , , , , , , , ,-1559,107,-9156,102,8904.48,19,3304.0,143,5955,111,2754,102,7392,0,258101753,109,94782,102,
103,156,Lr,,,0.0,0.0, , ,6.2,3,S,6.2,0.3,A,78.0,2.0,SF,22.0,2.0, , , , , , , , ,-2510,101,-8561,78,8584,71,1773.431,71,7002,124,2915,123,7390,0,259102901,76,95852,71,
103,157,Lr,,,0.0,0.0, , ,180,30,S,180.0,30.0,A,80.0,20.0,EC,40.0,0.0, , , , , , , , ,-870,236,-8157,144,8396,143,2665.0,235,5646,143,3091,124,7383,0,260105504,133,98277,124,
103,158,Lr,,,0.0,0.0, , ,39,12,M,2340.0,720.0,SF,-1.0,0.0, , , , , , , , , , , ,-1761,206,-7660,283,8140,200,,,6790,235,3343,283,7381,1,261106880,215,99558,200,
103,159,Lr,,,0.0,0.0, ,AP,4, ,H,14400.0,0.0,SF,10.0,0.0,A,-1.0,0.0,EC+B+,-1.0,0.0, , , , , ,-291,300,-7288,206,7990,200,2001.0,413,5528,283,3642,283,7374,1,262109611,215,102102,200,
103,163,Lr,,,0.0,0.0, , ,11,+21-5,H,39600.0,46800.0,SF,100.0,0.0, , , , , , , , , , , ,1546,749,-5139,686,7570,300,,,4683,800,,,7349,2,266119831,626,111622,583,
104,149,Rf,,,0.0,0.0,(7/2+), ,11,+6-3,MS,0.011,0.005,SF,0.0,0.0,A,-1.0,0.0, , , , , , , , ,,,,,9350,300,4982.0,457,,,2469,474,7380,2,253100438,440,93557,410,
104,150,Rf,,,0.0,0.0,0+, ,23,3,US,2.3E-5,3.0E-6,SF,100.0,0.0, , , , , , , , , , , ,,,,,9210,200,3328.0,413,8430,498,2666,348,7384,1,254100053,304,93199,283,
104,151,Rf,,,0.0,0.0,(9/2-), ,1.68,9,S,1.68,0.09,SF,58.0,9.0,A,42.0,9.0,EC+B+,1.0,0.0, , , , , ,-5263,377,,,9055.46,4,4382.7,116,6940,306,2831,322,7382,0,255101267,123,94330,115,
104,152,Rf,,,0.0,0.0,0+, ,6.67,10,MS,0.00667,1.0E-4,SF,99.68,0.17,A,0.32,0.17, , , , , , , , ,-6276,241,-13442,359,8925.71,15,2475.451,85,8179,116,3014.22,25,7385.434,70,256101151.535,19160,94222.049,17848,
104,153,Rf,,,0.0,0.0,(1/2+), ,4.4,+6-5,S,4.4,0.6,A,79.3,1.4,EC,19.4,1.4,SF,1.3,0.3, , , , , ,-4340,203,-12703,240,9082.78,8,3201.427,45,6426.94,21,3169.14,84,7381.704,42,257102916.848,11612,95866.427,10817,
104,154,Rf,,,0.0,0.0,0+, ,12,2,MS,0.012,0.002,SF,87.0,2.0,A,13.0,2.0, , , , , , , , ,-5456,307,-11937,205,9192.77,30,1559.036,107,7596.71,34,3613,55,7382.538,124,258103426.362,34317,96341.036,31967,
104,155,Rf,,,0.0,0.0, , ,2.4,4,S,2.4,0.4,A,92.0,2.0,EC,15.0, ,SF,8.0,2.0, , , , , ,-3629,90,-11506,314,9130,71,2510.0,101,6050,79,3709,125,7377,0,259105596,78,98362,72,
104,156,Rf,,,0.0,0.0,0+, ,21,1,MS,0.021,0.001,SF,100.0,0.0, , , , , , , , , , , ,-4526,221,-10915,207,8900,200,870.0,235,7287,213,3994,212,7377,1,260106439,215,99147,200,
104,157,Rf,,, ,0.0, , ,68,+3-3,S,68.0,3.0,A,100.0,0.0, , , , , , , , , , , ,-2990,121,-10426,106,8646.42,50,1760.594,206,5900,206,4247,134,7371.384,193,261108769.99,54153,101318.594,50444,
104,158,Rf,,,0.0,0.0,0+, ,2.3,4,S,2.3,0.4,SF,100.0,0.0, , , , , , , , , , , ,-3861,265,-9987,249,8490,200,291.0,300,6997,229,4454,300,7370,1,262109923,240,102393,224,
104,159,Rf,,,0.0,0.0, , ,10,2,M,600.0,120.0,A,30.0,0.0,SF,-1.0,0.0, , , , , , , , ,-2355,227,-9569,209,8252,153,,,5708,271,4635,252,7364,1,263112460,164,104756,153,
104,161,Rf,,,0.0,0.0, , ,1.0,+12-3,M,60.0,45.0,SF,100.0,0.0, , , , , , , , , , , ,-1793,424,-8743,431,7810,300,,,5458,510,4976,566,7354,1,265116683,387,108690,361,
104,163,Rf,,, ,0.0, , , , , ,8280.0, ,SF,100.0,0.0, , , , , , , , , , , ,-630,707,-7364,640,7890,300,,,4703,742,5467,819,7342,2,267121787,617,113444,575,
105,150,Db,,,0.0,0.0, , ,1.6,+6-4,S,1.6,0.5,A,80.0,0.0,SF,20.0,0.0, , , , , , , , ,,,,,9440,200,5263.0,377,,,895,457,7359,1,255106918,385,99593,359,
105,151,Db,,,0.0,0.0, , ,1.6,+5-3,S,1.6,0.4,A,70.0,11.0,EC,30.0,11.0,SF,-1.0,0.0, , , , , ,,,,,9336.13,30,6275.951,241,7166,432,1120,266,7358,1,256107889,258,100498,240,
105,152,Db,,,0.0,0.0,(9/2+), ,2.3,2,S,2.3,0.2,A,94.0,0.0,SF,6.0,0.0, , , , , , , , ,,,,,9206.54,20,4340.573,203,8363,314,1304,204,7362,1,257107576,218,100207,203,
105,153,Db,,,0.0,0.0, , ,4.0,10,S,4.0,1.0,A,67.0,0.0,EC,33.0,0.0,SF,1.0,0.0, , , , , ,-3447,513,,,9500.6,50,5455.964,307,6481,367,1358,306,7358,1,258109284,328,101797,305,
105,154,Db,,,0.0,0.0,[9/2+], ,0.51,16,S,0.51,0.16,A, , , , , , , , , , , , , ,-4529,126,-11324,416,9618.8,50,3629.016,89,7877,310,1638.99,62,7360.362,205,259109491.865,56940,101991.016,53040,
105,155,Db,,,0.0,0.0, , ,1.52,13,S,1.52,0.13,A,90.4,0.6,SF,9.6,0.6,EC,2.5,0.0, , , , , ,-2875,95,-10918,148,9501,42,4526.0,221,6390,107,1978,118,7357,0,260111297,100,103673,93,
105,156,Db,,,0.0,0.0, , ,1.8,4,S,1.8,0.4,A,82.0,0.0,SF,18.0,0.0, , , , , , , , ,-3697,112,-10311,112,9218,101,2989.406,121,7436,144,2128,228,7357,0,261111980,118,104308,110,
105,157,Db,,,0.0,0.0, , ,35,5,S,35.0,5.0,A,67.0,0.0,SF(+EC+B+),33.0,0.0, , , , , , , , ,-2112,147,-9823,144,9046,101,3860.0,266,6126,181,2354,152,7352,1,262114068,154,106253,143,
105,158,Db,,,0.0,0.0, , ,27,+10-7,S,27.0,9.0,SF,57.0,14.0,A,43.0,14.0, , , , , , , , ,-3079,193,-9326,172,8834,152,2355.0,227,7214,221,2571,280,7352,1,263114988,181,107111,168,
105,161,Db,,, ,0.0, , , , , ,1320.0, ,SF,-1.0,0.0,EC,-1.0,0.0,A,-1.0,0.0, , , , , ,-881,374,-8129,308,8210,200,,,5818,361,3242,458,7339,1,266121028,304,112737,283,
105,162,Db,,, ,0.0, , , , , ,4380.0, ,SF,100.0,0.0, , , , , , , , , , , ,-1732,486,-7615,480,7920,300,630.0,707,6734,500,3291,625,7336,2,267122464,443,114074,412,
105,163,Db,,, ,0.0, , ,32,+11-7,H,115200.0,32400.0,SF,100.0,0.0, , , , , , , , , , , ,260,707,-6815,588,8260,300,,,5084,671,3671,781,7328,2,268125671,568,117062,529,
105,165,DB,,, ,0.0, , ,23, ,H,82800.0,0.0,SF,100.0,0.0,A,-1.0,0.0, , , , , , , , ,816,831,-5527,716,8260,200,,,4913,877,,,7314,2,270131302,662,122307,617,
106,152,Sg,,,0.0,0.0,0+, ,2.9,+13-7,MS,0.0029,0.001,SF,100.0,0.0, , , , , , , , , , , ,,,,,9620,300,3447.0,513,,,2252,460,7342,2,258112984,443,105244,413,
106,153,Sg,,,0.0,0.0, , ,0.29,5,S,0.29,0.05,A,90.0,10.0,SF,20.0,0.0,EC,13.0,0.0, , , , , ,,,,,9765.08,8,4528.984,127,6795,428,2566,326,7340,0,259114353,123,106520,115,
106,154,Sg,,,0.0,0.0,0+, ,3.6,9,MS,0.0036,9.0E-4,SF,50.0,0.0,A,50.0,0.0, , , , , , , , ,-6776,246,,,9900.59,10,2874.552,95,8043,117,2732.43,57,7342.562,79,260114383.508,22045,106547.552,20536,
106,155,Sg,,,0.0,0.0, , ,0.23,6,S,0.23,0.06,A,100.0,0.0,SF,1.0,0.0, , , , , , , , ,-5128,210,-13390,246,9713.7,15,3697.043,112,6613.83,28,2957,95,7339.77,71,261115948.188,19853,108005.043,18494,
106,156,Sg,,,0.0,0.0,0+, ,6.9,+38-18,MS,0.0069,0.0028,SF,78.0,0.0,A,22.0,0.0, , , , , , , , ,-6176,308,-12839,212,9599.82,15,2112.771,147,7710.59,40,3231,116,7341.185,135,262116335.446,38015,108365.771,35411,
106,157,Sg,,,0.0,0.0, , ,1.0,2,S,1.0,0.2,A,70.0,0.0,SF,30.0,0.0, , , , , , , , ,-4306,319,-12422,320,9403.26,61,3079.0,193,6247,101,3352,172,7337,0,263118294,102,110190,95,
106,158,Sg,,,0.0,0.0,0+, ,37,+27-11,MS,0.037,0.019,SF,100.0,0.0,A,36.0,0.0, , , , , , , , ,-5276,334,-11785,416,9210,200,,,7480,298,3618,329,7338,1,264118929,304,110782,283,
106,159,Sg,,, ,0.0, , ,14.4,+37-25,S,14.4,3.1,SF,50.0,0.0,A,50.0,0.0, , , , , , , , ,-3621,264,-11335,216,9051,112,,,6059,308,3856,265,7333,0,265121090,132,112794,123,
106,160,Sg,,,0.0,0.0,0+, ,21,+20-12,S,21.0,16.0,SF,50.0,0.0,A,18.0,0.0, , , , , , , , ,-4487,294,-10869,339,8800,100,881.0,374,7248,274,4154,332,7332,1,266121973,263,113618,245,
106,163,SG,,,0.0,0.0, , ,3.1,+37-11,M,186.0,144.0,A,100.0,0.0, , , , , , , , , , , ,-1715,522,-9115,527,8647.74,50,,,5110,594,4588,642,7318,1,269128570,391,119763,364,
106,165,Sg,,, ,0.0, , ,2.4,+43-10,M,144.0,159.0,SF,50.0,0.0,A,50.0,0.0, , , , , , , , ,-1164,718,-7540,652,8888,112,,,4805,808,4839,850,7305,2,271133932,628,124757,585,
107,153,Bh,,,0.0,0.0, , ,35,+19-9,MS,0.035,0.014,A,100.0,0.0,SF,18.0,0.0,EC,18.0,0.0, , , , , ,,,,,10400.3,50,6775.448,246,,,485,271,7313,1,260121658,263,113323,245,
107,154,Bh,,,0.0,0.0, , ,12,+5-3,MS,0.012,0.004,A,95.0,5.0,SF,10.0,0.0, , , , , , , , ,,,,,10501.6,50,5127.957,210,8261,322,703,210,7317,1,261121454,224,113133,209,
107,155,Bh,,,0.0,0.0, , ,102,26,MS,0.102,0.026,A,100.0,0.0, , , , , , , , , , , ,,,,,10319.5,15,6175.229,308,6663,370,753,306,7315,1,262122965,328,114541,306,
107,156,Bh,,,0.0,0.0, , , , , , , , , , , , , , , , , , , , , ,-5182,329,,,10080,300,4306.0,319,8117,432,1159,307,7318,1,263122916,327,114496,305,
107,157,Bh,,,0.0,0.0, , ,0.44,+60-16,S,0.44,0.38,A,100.0,0.0, , , , , , , , , , , ,-3506,180,-11692,217,9960,151,5276.0,334,6510,353,1422,201,7315,1,264124593,190,116058,177,
107,158,Bh,,,0.0,0.0, , , , , , , , , , , , , , , , , , , , , ,-4485,235,-11219,236,9682,206,3621.0,264,7714,293,1656,367,7316,1,265124977,251,116415,234,
107,159,Bh,,, ,0.0, , ,1.7,+82-8,S,1.7,4.5,A,100.0,0.0, , , , , , , , , , , ,-3032,167,-10867,164,9426,77,4486.0,294,6382,285,1979,204,7313,1,266126790,175,118104,163,
107,160,Bh,,, ,0.0, , ,17,+14-6,S,17.0,10.0,A,100.0,0.0, , , , , , , , , , , ,-3887,279,-10442,265,9230,202,,,7410,309,2141,359,7313,1,267127500,282,118766,263,
107,163,BH,,, ,0.0, , , , , ,61.0, ,A,100.0,0.0,SF,-1.0,0.0, , , , , , , , ,-886,379,-8409,313,9064.5,50,,,5323,472,2825,464,7301,1,270133362,308,124226,287,
107,164,Bh,,, ,0.0, , , , , , , ,A,-1.0,0.0, , , , , , , , , , , ,-1819,501,-7263,484,9422.13,50,1164.0,717,6376,505,2859,695,7298,2,271135182,446,125921,415,
107,165,Bh,,, ,0.0, , ,10,+12-4,S,10.0,8.0,A,100.0,0.0, , , , , , , , , , , ,-217,737,-7022,601,9303,50,,,5203,675,3257,791,7290,2,272138261,571,128789,532,
